fold,sparsity
0,0.5675738888888889
1,0.638
2,0.5699333333333333
3,0.5220211111111112
4,0.5756666666666667
5,0.7008
6,0.5329316666666667
7,0.6731333333333334
8,0.6551333333333333
9,0.5970288888888889
10,0.6547333333333333
11,0.5425755555555556
12,0.6554444444444445
13,0.5517227777777778
14,0.5477983333333334
15,0.6682
16,0.6196
17,0.5708666666666666
18,0.40041444444444446
19,0.6616
20,0.659575
21,0.5160055555555556
22,0.6673333333333333
23,0.6499333333333334
24,0.6294666666666666
25,0.6295677777777777
26,0.6404
27,0.6281333333333333
28,0.4265022222222222
29,0.38232666666666665
30,0.41851666666666665
31,0.6956666666666667
32,0.6898
33,0.5968666666666667
34,0.5067138888888889
35,0.6177583333333333
36,0.653
37,0.6475333333333333
38,0.4001416666666667
39,0.41552333333333336
40,0.6978
41,0.6495333333333333
42,0.6993333333333334
43,0.6686666666666666
44,0.6719333333333334
45,0.5769627777777778
