fold,sparsity
0,0.4123483333333333
1,0.48531111111111114
2,0.37774
3,0.34119166666666667
4,0.4425661111111111
5,0.5021738888888889
6,0.33103
7,0.49335555555555555
8,0.48040944444444444
9,0.417195
10,0.42925722222222223
11,0.40042666666666665
12,0.507055
13,0.3748311111111111
14,0.4308927777777778
15,0.4674438888888889
16,0.4807272222222222
17,0.5113466666666666
18,0.28243277777777775
19,0.50577
20,0.5257972222222222
21,0.3778972222222222
22,0.5019372222222223
23,0.563235
24,0.5120183333333334
25,0.4667588888888889
26,0.5079666666666667
27,0.49906666666666666
28,0.23138944444444445
29,0.3092311111111111
30,0.29344055555555554
31,0.528795
32,0.5125694444444444
33,0.4348472222222222
34,0.41844055555555554
35,0.5263127777777777
36,0.5512694444444445
37,0.5030672222222222
38,0.22628277777777778
39,0.24766611111111111
40,0.5221394444444445
41,0.5089427777777777
42,0.38729833333333336
43,0.4759161111111111
44,0.5221972222222222
45,0.4288372222222222
