fold,sparsity
0,0.48847944444444447
1,0.8262
2,0.7632227777777778
3,0.7281522222222222
4,0.8508
5,0.8743333333333333
6,0.7449877777777778
7,0.8596
8,0.8696
9,0.846
10,0.8473333333333334
11,0.7381222222222222
12,0.8616666666666667
13,0.7259844444444444
14,0.8505333333333334
15,0.8689333333333333
16,0.8576666666666667
17,0.8692666666666666
18,0.6191133333333333
19,0.8719333333333333
20,0.8648
21,0.7559611111111111
22,0.8753333333333333
23,0.8441333333333333
24,0.8940666666666667
25,0.8092
26,0.8714
27,0.8696
28,0.6041722222222222
29,0.6090055555555556
30,0.6697888888888889
31,0.8518
32,0.8608666666666667
33,0.8372
34,0.753885
35,0.8796666666666667
36,0.8608
37,0.8814
38,0.5491622222222222
39,0.6381066666666667
40,0.7149333333333333
41,0.8776
42,0.8656666666666667
43,0.8726
44,0.8397333333333333
45,0.7183877777777777
