fold,sparsity
0,0.03824
1,0.058826666666666666
2,0.045623333333333335
3,0.05600666666666667
4,0.035456666666666664
5,0.06468666666666667
6,0.033126666666666665
7,0.05354333333333333
8,0.05078666666666667
9,0.07646
10,0.06007666666666667
11,0.042473333333333335
12,0.072
13,0.037603333333333336
14,0.06939333333333333
15,0.041306666666666665
16,0.09902666666666667
17,0.10122
18,0.06921666666666666
19,0.06622333333333333
20,0.11374666666666666
21,0.08524666666666667
22,0.06486333333333333
23,0.03888333333333333
24,0.0483
25,0.10252
26,0.08638666666666667
27,0.05455666666666667
28,0.025366666666666666
29,0.052713333333333334
30,0.06901333333333333
31,0.08228666666666666
32,0.06743333333333333
33,0.035756666666666666
34,0.033523333333333336
35,0.12613333333333332
36,0.08987666666666666
37,0.10285666666666667
38,0.036963333333333334
39,0.06596
40,0.10853333333333333
41,0.11824666666666667
42,0.11660333333333334
43,0.10515333333333333
44,0.06874
45,0.06755333333333334
