fold,sparsity
0,0.27359333333333336
1,0.35028333333333334
2,0.33688666666666667
3,0.3184133333333333
4,0.3470666666666667
5,0.31212
6,0.28879
7,0.43382333333333334
8,0.38589666666666667
9,0.2582833333333333
10,0.33813333333333334
11,0.28537666666666667
12,0.33613333333333334
13,0.27914333333333335
14,0.33479333333333333
15,0.26112
16,0.35686666666666667
17,0.2895466666666667
18,0.23223333333333335
19,0.35646333333333335
20,0.3453333333333333
21,0.26814666666666664
22,0.317
23,0.3796
24,0.324
25,0.30508
26,0.33166666666666667
27,0.44507
28,0.26065
29,0.22508
30,0.23035
31,0.3416533333333333
32,0.36766666666666664
33,0.3542866666666667
34,0.35601333333333335
35,0.281
36,0.3167333333333333
37,0.3014233333333333
38,0.23906333333333332
39,0.4075933333333333
40,0.5269633333333333
41,0.41323333333333334
42,0.34994333333333333
43,0.6294866666666666
44,0.4596766666666667
45,0.4374633333333333
