fold,sparsity
0,0.49019
1,0.5978733333333334
2,0.45943
3,0.41298555555555555
4,0.5076444444444445
5,0.6056011111111111
6,0.40467333333333333
7,0.5882922222222222
8,0.5702955555555556
9,0.5025644444444445
10,0.50937
11,0.48243555555555556
12,0.6056033333333334
13,0.44795444444444443
14,0.51532
15,0.5493833333333333
16,0.5978355555555556
17,0.5968033333333334
18,0.34166444444444444
19,0.6006788888888889
20,0.6382877777777778
21,0.44183555555555554
22,0.6031588888888889
23,0.6783155555555556
24,0.6358666666666667
25,0.5719322222222222
26,0.62886
27,0.5930422222222222
28,0.27732222222222225
29,0.3775322222222222
30,0.3527088888888889
31,0.6511977777777778
32,0.6076811111111111
33,0.5281666666666667
34,0.50085
35,0.6414711111111111
36,0.6573188888888889
37,0.61529
38,0.2721222222222222
39,0.30003555555555556
40,0.6385244444444445
41,0.60242
42,0.47331555555555554
43,0.58552
44,0.6164677777777777
45,0.5121733333333334
