fold,sparsity
0,0.711925
1,0.8879333333333334
2,0.716175
3,0.710025
4,0.8192
5,0.8835333333333333
6,0.7064944444444444
7,0.8530666666666666
8,0.8717333333333334
9,0.7531333333333333
10,0.8813333333333333
11,0.7265
12,0.8724666666666666
13,0.7236166666666667
14,0.8087333333333333
15,0.8814666666666666
16,0.8838
17,0.8428666666666667
18,0.5507944444444445
19,0.841
20,0.8586666666666667
21,0.7198361111111111
22,0.8858666666666667
23,0.8590666666666666
24,0.8659333333333333
25,0.8474666666666667
26,0.8734
27,0.8742
28,0.5245222222222222
29,0.54595
30,0.5420722222222222
31,0.8726
32,0.8552
33,0.8425333333333334
34,0.707725
35,0.8755333333333334
36,0.8690666666666667
37,0.7456
38,0.5357166666666666
39,0.49207222222222224
40,0.8974
41,0.8858
42,0.8817333333333334
43,0.8921333333333333
44,0.8910666666666667
45,0.7145555555555556
