fold,sparsity
0,0.4107388888888889
1,0.47173333333333334
2,0.362725
3,0.33971388888888887
4,0.4501861111111111
5,0.5055166666666666
6,0.33274166666666666
7,0.49140833333333334
8,0.4806
9,0.417825
10,0.410375
11,0.39508055555555555
12,0.5020638888888889
13,0.37429444444444443
14,0.41326944444444447
15,0.466525
16,0.4745916666666667
17,0.5094194444444444
18,0.2823333333333333
19,0.49899166666666667
20,0.5270444444444444
21,0.37881944444444443
22,0.49139444444444447
23,0.5556555555555556
24,0.49569166666666664
25,0.4650222222222222
26,0.5279944444444444
27,0.4968361111111111
28,0.22988333333333333
29,0.311375
30,0.2915083333333333
31,0.5255083333333334
32,0.5014083333333333
33,0.4469194444444444
34,0.4057861111111111
35,0.5187944444444444
36,0.5412083333333333
37,0.4981833333333333
38,0.22215277777777778
39,0.24590833333333334
40,0.5160361111111111
41,0.4965777777777778
42,0.37921944444444444
43,0.47629166666666667
44,0.5251111111111111
45,0.4236361111111111
