fold,sparsity
0,0.4803138888888889
1,0.5877
2,0.44085833333333335
3,0.416925
4,0.4985777777777778
5,0.5972361111111111
6,0.39687222222222224
7,0.5891527777777777
8,0.5653861111111111
9,0.5009555555555556
10,0.49899166666666667
11,0.4745638888888889
12,0.6066138888888889
13,0.44059444444444446
14,0.5078305555555556
15,0.5474194444444445
16,0.5972666666666666
17,0.6041138888888888
18,0.34244166666666664
19,0.6031611111111111
20,0.6202055555555556
21,0.4497111111111111
22,0.5934944444444444
23,0.6751388888888888
24,0.6302861111111111
25,0.5653333333333334
26,0.6217861111111112
27,0.5866138888888889
28,0.2759027777777778
29,0.38251944444444447
30,0.34552777777777777
31,0.6392666666666666
32,0.6011583333333334
33,0.5241694444444445
34,0.49655555555555553
35,0.6320166666666667
36,0.6640333333333334
37,0.6151888888888889
38,0.27097777777777776
39,0.2923
40,0.6258388888888888
41,0.5970888888888889
42,0.46182222222222225
43,0.5944722222222222
44,0.6276777777777778
45,0.5239777777777778
