fold,sparsity
0,0.0038891666666666666
1,0.0065725
1,0.0066225
2,0.006481666666666667
2,0.0073425
3,0.005641666666666666
4,0.003745
5,0.0078325
6,0.0015775
7,0.0058983333333333336
8,0.0051983333333333335
9,0.00769
10,0.009626666666666667
11,0.0033116666666666668
12,0.011778333333333333
13,0.0040025
14,0.006905
15,0.004771666666666666
16,0.017403333333333333
17,0.009958333333333333
18,0.007101666666666667
19,0.007545833333333333
20,0.010570833333333333
21,0.01457
22,0.009029166666666666
23,0.0021191666666666668
24,0.0031516666666666668
25,0.009620833333333334
26,0.008176666666666667
27,0.004559166666666667
28,0.004125833333333333
29,0.0051758333333333335
30,0.0123575
31,0.0075525
32,0.002193333333333333
33,0.00169
34,0.0029625
35,0.012891666666666666
36,0.0075125
37,0.009179166666666667
38,0.005440833333333333
39,0.0091525
40,0.017360833333333332
41,0.015499166666666666
42,0.0145375
43,0.006354166666666667
44,0.006483333333333333
45,0.0031316666666666667
