fold,sparsity
0,0.41714277777777775
1,0.48408805555555556
2,0.3858652777777778
3,0.3484447222222222
4,0.44856
5,0.5102911111111111
6,0.3319175
7,0.49866166666666667
8,0.4818633333333333
9,0.42880444444444443
10,0.419825
11,0.39518805555555553
12,0.5089405555555555
13,0.37951
14,0.42352972222222224
15,0.47198277777777775
16,0.49282027777777776
17,0.5075058333333333
18,0.28391222222222223
19,0.49732055555555554
20,0.5312972222222222
21,0.3797225
22,0.49200555555555553
23,0.5598097222222223
