fold,sparsity
0,0.5453216666666667
1,0.6602686111111111
2,0.5106961111111111
3,0.46003
4,0.6069227777777778
5,0.6658080555555556
6,0.4423063888888889
7,0.6540922222222222
8,0.6362930555555556
9,0.5598744444444445
10,0.5777844444444444
11,0.5319494444444445
12,0.6636152777777777
13,0.4982613888888889
14,0.5653722222222223
15,0.6146094444444444
16,0.6677388888888889
17,0.6581925
18,0.3744619444444444
19,0.6641977777777778
20,0.6920958333333334
21,0.5022972222222222
22,0.6618022222222222
23,0.7267930555555555
24,0.6748541666666666
25,0.6053525
26,0.6932725
27,0.6763877777777778
28,0.2976188888888889
29,0.4023513888888889
30,0.37849805555555555
31,0.6981488888888889
32,0.6672661111111111
33,0.5959688888888889
34,0.5445663888888889
35,0.6869227777777778
36,0.7179119444444444
37,0.6453041666666667
38,0.2959338888888889
39,0.3337511111111111
40,0.6992216666666666
41,0.6825780555555555
42,0.5525305555555555
43,0.6285436111111111
44,0.6692883333333334
45,0.5527302777777777
