fold,sparsity
0,0.6502377777777778
1,0.8011266666666667
2,0.6165936111111111
3,0.5516794444444444
4,0.7151772222222222
5,0.8018022222222222
6,0.5302983333333333
7,0.7891005555555556
8,0.7656013888888888
9,0.6748358333333333
10,0.7027663888888889
11,0.6379758333333333
12,0.7988344444444444
13,0.5943119444444445
14,0.6798105555555556
15,0.7331836111111111
16,0.8137047222222222
17,0.7864522222222222
18,0.4517177777777778
19,0.8015075
20,0.8384352777777778
21,0.6007683333333333
22,0.7987091666666667
23,0.8747519444444445
24,0.8322644444444445
25,0.7334327777777778
26,0.8370616666666667
27,0.8108794444444445
28,0.3572477777777778
29,0.48456055555555555
30,0.4559186111111111
31,0.8390083333333334
32,0.8008775
33,0.7114844444444445
34,0.6547252777777778
35,0.8305797222222222
36,0.8624552777777778
37,0.7843372222222222
38,0.3529613888888889
39,0.3996780555555556
40,0.8357694444444445
41,0.8204088888888889
42,0.6862844444444445
43,0.7650675
44,0.7998830555555556
45,0.6665705555555556
