fold,sparsity
0,0.4831811111111111
1,0.6053297222222223
2,0.45228083333333335
3,0.4097411111111111
4,0.5202683333333333
5,0.6022052777777778
6,0.3983347222222222
7,0.5884680555555556
8,0.5877558333333334
9,0.5058541666666667
10,0.5099025
11,0.46874305555555557
12,0.6076961111111111
13,0.4466086111111111
14,0.5095438888888889
15,0.5475141666666666
16,0.6039094444444445
17,0.5920783333333334
18,0.35098416666666665
19,0.6032708333333333
20,0.6313983333333333
21,0.4463611111111111
22,0.589665
23,0.6721108333333333
