fold,sparsity
0,0.6496744444444444
1,0.8005255555555556
2,0.6165955555555556
3,0.5519355555555555
4,0.7145988888888889
5,0.8023111111111111
6,0.53051
7,0.7889422222222222
8,0.76606
9,0.6746044444444445
10,0.7026611111111111
11,0.6382311111111111
12,0.7987811111111112
13,0.59373
14,0.6803311111111111
15,0.7334333333333334
16,0.8142311111111111
17,0.7867544444444444
18,0.45162
19,0.8015988888888889
20,0.8386777777777777
21,0.6009833333333333
22,0.7981533333333334
23,0.8750955555555555
24,0.8319666666666666
25,0.7332288888888889
26,0.8365011111111111
27,0.8110711111111111
28,0.3572677777777778
29,0.48453
30,0.45531333333333335
31,0.83874
32,0.80083
33,0.7118266666666667
34,0.6548655555555556
35,0.8312166666666667
36,0.86268
37,0.7842288888888889
38,0.35312777777777776
39,0.39953
40,0.8360388888888889
41,0.82002
42,0.6857066666666667
43,0.76561
44,0.79925
45,0.6664733333333334
