fold,sparsity
0,0.3895866666666667
1,0.39295
2,0.41294333333333333
3,0.42135333333333336
4,0.45426666666666665
5,0.4264
6,0.4092766666666667
7,0.4227533333333333
8,0.4236
9,0.43046666666666666
10,0.4588
11,0.37371
12,0.3923333333333333
13,0.40702666666666665
14,0.43977333333333335
15,0.4206
16,0.41341666666666665
17,0.3967333333333333
18,0.4215933333333333
19,0.42773333333333335
20,0.46
21,0.39547666666666664
22,0.41513333333333335
23,0.45184
24,0.4311333333333333
25,0.44190666666666667
26,0.4658
27,0.45026666666666665
28,0.3812
29,0.39292
30,0.41256
31,0.4053333333333333
32,0.37506666666666666
33,0.4542833333333333
34,0.39979333333333333
35,0.3678666666666667
36,0.4064933333333333
37,0.43565333333333334
38,0.4111666666666667
39,0.39526666666666666
40,0.4530666666666667
41,0.4559533333333333
42,0.44633333333333336
43,0.4652
44,0.4646
45,0.45409333333333335
