fold,sparsity
0,0.4117177777777778
1,0.48150333333333334
2,0.3754
3,0.3535
4,0.4434088888888889
5,0.5155922222222222
6,0.33290888888888887
7,0.49986555555555556
8,0.4797622222222222
9,0.4200288888888889
10,0.4235322222222222
11,0.4038366666666667
12,0.5100122222222222
13,0.3867511111111111
14,0.42469222222222225
15,0.4608511111111111
16,0.4871066666666667
17,0.5173922222222223
18,0.28104
19,0.5000055555555556
20,0.5207077777777778
21,0.3769088888888889
22,0.5034344444444444
23,0.5687944444444445
24,0.5109066666666666
25,0.46710555555555555
26,0.5162211111111111
27,0.4953533333333333
28,0.22843777777777777
29,0.3121366666666667
30,0.29128
31,0.5368655555555556
32,0.5053966666666667
33,0.4358477777777778
34,0.40928777777777775
35,0.52837
36,0.54147
37,0.5035366666666666
38,0.22713222222222224
39,0.24683444444444444
40,0.5354555555555556
41,0.49706
42,0.37665333333333334
43,0.47933333333333333
44,0.5158111111111111
45,0.42349777777777775
