fold,sparsity
0,0.6520783333333333
1,0.5916
2,0.7208244444444445
3,0.6452011111111111
4,0.7175333333333334
5,0.5890666666666666
6,0.633595
7,0.7154
8,0.6539333333333334
9,0.6836
10,0.6390666666666667
11,0.6650494444444445
12,0.6571333333333333
13,0.6523866666666667
14,0.6753333333333333
15,0.6794666666666667
16,0.6692666666666667
17,0.6481333333333333
18,0.6250666666666667
19,0.7108
20,0.6992
21,0.6556088888888889
22,0.6924666666666667
23,0.6528666666666667
24,0.6865333333333333
25,0.7038666666666666
26,0.6418666666666667
27,0.6472666666666667
28,0.5982533333333333
29,0.6786455555555555
30,0.6248077777777777
31,0.6692666666666667
32,0.7756
33,0.6701333333333334
34,0.5721038888888889
35,0.6684
36,0.6847333333333333
37,0.5964
38,0.6199622222222222
39,0.5170566666666667
40,0.6576666666666666
41,0.6710666666666667
42,0.5969333333333333
43,0.6678666666666667
44,0.6330666666666667
45,0.7056966666666666
