fold,sparsity
0,0.68408
1,0.7577333333333334
2,0.6150427777777778
3,0.644585
4,0.8209333333333333
5,0.6946
6,0.6287855555555556
7,0.6806666666666666
8,0.7292
9,0.6776666666666666
10,0.671
11,0.6290466666666666
12,0.6990666666666666
13,0.6719966666666667
14,0.6462
15,0.7564666666666666
16,0.7300666666666666
17,0.6488666666666667
18,0.63932
19,0.7334
20,0.7774
21,0.6626127777777778
22,0.7364
23,0.7304
24,0.7418
25,0.6433333333333333
26,0.7082
27,0.7270666666666666
28,0.6552566666666667
29,0.6411611111111111
30,0.6393011111111111
31,0.7502666666666666
32,0.7866666666666666
33,0.683
34,0.6549572222222222
35,0.7593333333333333
36,0.6966666666666667
37,0.6643333333333333
38,0.6310611111111111
39,0.6043622222222222
40,0.6471333333333333
41,0.674
42,0.6919333333333333
43,0.6503333333333333
44,0.6286
45,0.6638861111111111
