2,0.006415
3,0.005375
4,0.00354
5,0.0075766666666666664
6,0.001505
7,0.005308333333333333
8,0.0049633333333333335
9,0.007593333333333333
10,0.009403333333333333
11,0.00334
12,0.011355
13,0.004186666666666667
14,0.006946666666666667
15,0.004831666666666666
16,0.017498333333333334
17,0.009871666666666667
18,0.00683
19,0.007466666666666667
20,0.010728333333333333
21,0.014748333333333334
22,0.0084
23,0.0023366666666666666
24,0.00304
25,0.009478333333333333
26,0.00826
27,0.004196666666666666
28,0.004391666666666667
29,0.004978333333333334
30,0.012228333333333334
31,0.007338333333333333
32,0.0021316666666666667
33,0.001465
34,0.0031583333333333333
35,0.012446666666666667
36,0.007285
37,0.009143333333333333
38,0.005563333333333333
39,0.009223333333333333
40,0.01784
41,0.015188333333333333
42,0.013308333333333333
43,0.00628
44,0.006488333333333333
45,0.003106666666666667
0,0.003925
1,0.006736666666666667
