fold,sparsity
0,0.40697962962962964
1,0.47057296296296297
2,0.3816555555555556
3,0.35005703703703706
4,0.4354385185185185
5,0.5048755555555555
6,0.3304462962962963
7,0.4900218518518519
8,0.46966148148148146
9,0.4162662962962963
10,0.3978477777777778
11,0.39683407407407406
12,0.5006707407407407
13,0.3758740740740741
14,0.4259874074074074
15,0.46632407407407406
16,0.47505703703703706
17,0.49866074074074074
18,0.2789140740740741
19,0.4919822222222222
20,0.5193796296296296
21,0.3816911111111111
22,0.4906462962962963
23,0.5486703703703704
24,0.5055714814814815
25,0.4606637037037037
26,0.5092403703703704
27,0.49127333333333334
28,0.22638296296296295
29,0.3051088888888889
30,0.2863414814814815
31,0.5202811111111111
32,0.5059674074074074
33,0.4465092592592593
34,0.40880074074074074
35,0.5237166666666667
36,0.5428214814814815
37,0.49336444444444444
38,0.2209311111111111
39,0.24754222222222222
40,0.5315248148148148
41,0.5028385185185186
42,0.3697503703703704
43,0.47287296296296294
44,0.52647
45,0.42427777777777775
