fold,sparsity
0,0.2948044444444444
1,0.2427211111111111
2,0.2519688888888889
3,0.19156444444444445
4,0.27160222222222224
5,0.21813333333333335
6,0.16184222222222222
7,0.25471444444444447
8,0.27786222222222223
9,0.2917222222222222
10,0.33829555555555557
11,0.17419666666666667
12,0.4050666666666667
13,0.37209888888888887
14,0.23611888888888888
15,0.2755088888888889
16,0.3111333333333333
17,0.29208222222222224
18,0.18008666666666667
19,0.2618
20,0.23556666666666667
21,0.20145
22,0.28373333333333334
23,0.2534
24,0.27824
25,0.33046555555555557
26,0.2544722222222222
27,0.23025666666666667
28,0.25005
29,0.15124444444444443
30,0.1940611111111111
31,0.2505833333333333
32,0.24760666666666667
33,0.2175
34,0.18969
35,0.18853333333333333
36,0.35706666666666664
37,0.31391
38,0.20230555555555554
39,0.22848222222222223
40,0.3843477777777778
41,0.6243622222222223
42,0.2861388888888889
43,0.2116
44,0.2344088888888889
45,0.24143666666666666
