fold,sparsity
0,0.6497974074074074
1,0.8006703703703704
2,0.6163659259259259
3,0.5518622222222223
4,0.7146937037037037
5,0.8014585185185186
6,0.5303888888888889
7,0.7895559259259259
8,0.7660481481481481
9,0.6748755555555556
10,0.7023559259259259
11,0.6382992592592592
12,0.7988655555555556
13,0.5940951851851852
14,0.6802162962962963
15,0.7334281481481482
16,0.8136088888888889
17,0.7863366666666667
18,0.45170777777777776
19,0.801822962962963
20,0.8386796296296296
21,0.6009592592592593
22,0.7985555555555556
23,0.8747481481481482
24,0.8323685185185186
25,0.73318
26,0.8368185185185185
27,0.8113511111111111
28,0.35724518518518517
29,0.4846751851851852
30,0.45598037037037037
31,0.8396281481481481
32,0.8005922222222223
33,0.7114177777777778
34,0.6545088888888889
35,0.8308440740740741
36,0.8628014814814815
37,0.784367037037037
38,0.3529851851851852
39,0.3995151851851852
40,0.8356755555555555
41,0.820647037037037
42,0.6859548148148148
43,0.7648774074074074
44,0.7995751851851852
45,0.6665688888888889
