fold,sparsity
0,0.6044066666666666
1,0.7392
2,0.5938966666666666
3,0.59011
4,0.697
5,0.7491333333333333
6,0.5091533333333333
7,0.7480666666666667
8,0.7458
9,0.6483333333333333
10,0.7215396296296296
11,0.6044196296296296
12,0.7445333333333334
13,0.6206996296296297
14,0.7294666666666667
15,0.7427333333333334
16,0.7334666666666667
17,0.7586
18,0.47475555555555554
19,0.7479333333333333
20,0.7441333333333333
21,0.5926370370370371
22,0.7330666666666666
23,0.7216666666666667
24,0.7368666666666667
25,0.6986666666666667
26,0.7364
27,0.7254
28,0.44598074074074073
29,0.46098370370370373
30,0.46260074074074076
31,0.7582
32,0.7444666666666667
33,0.7225333333333334
34,0.5861225925925926
35,0.7432
36,0.7372
37,0.7546
38,0.35961925925925925
39,0.4034814814814815
40,0.748
41,0.7407333333333334
42,0.7376666666666667
43,0.7486
44,0.6845333333333333
45,0.6142796296296297
