fold,sparsity
0,0.0038788888888888888
1,0.006408888888888889
2,0.006656666666666667
3,0.0054577777777777775
4,0.0034533333333333334
5,0.007582222222222222
6,0.0015277777777777779
7,0.005671111111111111
8,0.004977777777777778
9,0.007756666666666667
10,0.00956111111111111
11,0.0034022222222222223
12,0.011451111111111112
13,0.004335555555555555
14,0.007441111111111111
15,0.004861111111111111
16,0.017515555555555555
17,0.009923333333333333
18,0.006874444444444444
19,0.007702222222222222
20,0.010092222222222223
21,0.014546666666666666
22,0.008904444444444444
23,0.0021944444444444446
24,0.0029144444444444443
25,0.008653333333333334
26,0.008088888888888889
27,0.004564444444444445
28,0.004093333333333333
29,0.004973333333333333
30,0.011963333333333333
31,0.00713
32,0.002061111111111111
33,0.0017
34,0.0030433333333333332
35,0.012773333333333333
36,0.007345555555555556
37,0.008902222222222223
38,0.005178888888888889
39,0.009213333333333334
40,0.017042222222222222
41,0.015296666666666667
42,0.013398888888888889
43,0.0062655555555555555
44,0.006323333333333334
45,0.00304
