fold,sparsity
0,0.6499877777777778
1,0.8005288888888888
2,0.6161422222222223
3,0.5518877777777778
4,0.7145844444444445
5,0.8011866666666667
6,0.5303011111111111
7,0.7890255555555555
8,0.7661733333333334
9,0.6749988888888889
10,0.70222
11,0.63791
12,0.79885
13,0.5939066666666667
14,0.6800777777777778
15,0.7333244444444444
16,0.8138733333333333
17,0.7863066666666667
18,0.45159222222222223
19,0.8017466666666667
20,0.8383544444444444
21,0.6006488888888889
22,0.7982966666666667
23,0.8743955555555556
24,0.8324766666666666
25,0.7328711111111111
26,0.8368811111111111
27,0.8110377777777777
28,0.35722777777777776
29,0.4845522222222222
30,0.4559522222222222
31,0.8400388888888889
32,0.8004411111111112
33,0.7115855555555556
34,0.6545088888888889
35,0.8309933333333334
36,0.8627322222222222
37,0.7836755555555556
38,0.35285
39,0.39925
40,0.8357144444444444
41,0.82073
42,0.6864655555555556
43,0.7647444444444444
44,0.7995777777777778
45,0.6666488888888888
