fold,sparsity
0,0.5451822222222222
1,0.6602722222222223
2,0.5106077777777778
3,0.46012888888888887
4,0.6068477777777778
5,0.6655944444444445
6,0.44225444444444445
7,0.6541688888888889
8,0.6359711111111112
9,0.5600222222222222
10,0.5775055555555556
11,0.53196
12,0.6639188888888888
13,0.4984266666666667
14,0.56588
15,0.6150277777777777
16,0.6679888888888889
17,0.6581988888888889
18,0.3742977777777778
19,0.6638311111111111
20,0.6920566666666667
21,0.5026777777777778
22,0.6619655555555556
23,0.7265233333333333
24,0.67513
25,0.6057188888888889
26,0.6937522222222222
27,0.6764
28,0.29745555555555553
29,0.4023311111111111
30,0.3784411111111111
31,0.6978033333333333
32,0.6675644444444444
33,0.5961088888888889
34,0.5443922222222223
35,0.6871888888888888
36,0.7178833333333333
37,0.6448766666666667
38,0.29613333333333336
39,0.33348222222222224
40,0.69978
41,0.6824466666666666
42,0.5519722222222222
43,0.6286088888888889
44,0.6695544444444445
45,0.5525888888888889
