fold,sparsity
0,0.03832
1,0.05776333333333333
2,0.045303333333333334
3,0.05707333333333333
4,0.03494666666666667
5,0.06475
6,0.03288
7,0.05354333333333333
8,0.05133
9,0.07705333333333333
10,0.06071
11,0.04237666666666667
12,0.07287333333333333
13,0.037906666666666665
14,0.06899
15,0.04077666666666667
16,0.10028
17,0.10084
18,0.07012
19,0.06555
20,0.11405666666666667
21,0.08492
22,0.06486666666666667
23,0.03894
24,0.04691666666666667
25,0.10282333333333334
26,0.08557
27,0.05444333333333334
28,0.024886666666666668
29,0.052496666666666664
30,0.06950666666666666
31,0.08198666666666667
32,0.06635333333333333
33,0.03526
34,0.03358
35,0.12582666666666667
36,0.08981333333333333
37,0.10253
38,0.037263333333333336
39,0.06536666666666667
40,0.10937333333333334
41,0.11753333333333334
42,0.11587666666666667
43,0.10464333333333334
44,0.06824666666666666
45,0.06883333333333333
