fold,sparsity
0,0.18898333333333334
1,0.25178333333333336
2,0.18019
3,0.26418
4,0.20826666666666666
5,0.2248
6,0.18695
7,0.26168
8,0.22612666666666667
9,0.18475333333333332
10,0.22946666666666668
11,0.18115
12,0.2148
13,0.22506666666666666
14,0.29445333333333334
15,0.20074333333333333
16,0.21313333333333334
17,0.25906666666666667
18,0.15372666666666668
19,0.31614333333333333
20,0.21302
21,0.21203
22,0.2122
23,0.21016666666666667
24,0.20166666666666666
25,0.24497333333333332
26,0.18653333333333333
27,0.3188166666666667
28,0.19930333333333333
29,0.13125666666666666
30,0.12124
31,0.20046666666666665
32,0.24742333333333333
33,0.22918666666666668
34,0.17409
35,0.2670633333333333
36,0.19433333333333333
37,0.24463666666666667
38,0.13362333333333334
39,0.27734333333333333
40,0.33389
41,0.2638
42,0.2292
43,0.4265333333333333
44,0.22523666666666667
45,0.25529
