fold,sparsity
0,0.5910744444444445
1,0.7375333333333334
2,0.6042066666666667
3,0.6173233333333333
4,0.7520666666666667
5,0.758
6,0.5650477777777778
7,0.7276666666666667
8,0.7414666666666667
9,0.7268
10,0.7601333333333333
11,0.6074822222222223
12,0.7377333333333334
13,0.5819033333333333
14,0.6826433333333334
15,0.7043333333333334
16,0.7405333333333334
17,0.6976666666666667
18,0.4648688888888889
19,0.7486
20,0.7333333333333333
21,0.6024688888888889
22,0.7337333333333333
23,0.7167333333333333
24,0.7430666666666667
25,0.7111333333333333
26,0.74
27,0.7458666666666667
28,0.41005555555555556
29,0.46153555555555553
30,0.4799177777777778
31,0.754
32,0.7503333333333333
33,0.7543333333333333
34,0.5964511111111112
35,0.7296666666666667
36,0.7420666666666667
37,0.7476
38,0.36028444444444446
39,0.4819222222222222
40,0.7458666666666667
41,0.7292666666666666
42,0.7552666666666666
43,0.7524
44,0.7446
45,0.6331066666666667
