fold,sparsity
0,0.0037866666666666665
1,0.00632
2,0.006743333333333333
3,0.005273333333333333
4,0.0034833333333333335
5,0.00778
6,0.00148
7,0.00548
8,0.005006666666666667
9,0.00738
10,0.010173333333333333
11,0.0033966666666666668
12,0.01154
13,0.004143333333333333
14,0.007316666666666667
15,0.005103333333333333
16,0.017503333333333333
17,0.010276666666666667
18,0.007216666666666666
19,0.007926666666666667
20,0.010166666666666666
21,0.014446666666666667
22,0.008746666666666666
23,0.0022966666666666665
24,0.0028766666666666667
25,0.008823333333333334
26,0.008136666666666667
27,0.004236666666666666
28,0.00413
29,0.00502
30,0.012553333333333333
31,0.0072
32,0.0020466666666666667
33,0.0014966666666666668
34,0.00292
35,0.013103333333333333
36,0.007316666666666667
37,0.00953
38,0.005076666666666667
39,0.009116666666666667
40,0.0174
41,0.016696666666666665
42,0.013733333333333334
43,0.006563333333333333
44,0.006543333333333333
45,0.0031866666666666666
