fold,sparsity
0,0.73245
1,0.8824666666666666
2,0.7080366666666666
3,0.7189633333333333
4,0.8625333333333334
5,0.8618666666666667
6,0.7044222222222222
7,0.8563333333333333
8,0.8828666666666667
9,0.8759333333333333
10,0.8689333333333333
11,0.6975655555555555
12,0.8926666666666667
13,0.7044877777777778
14,0.8707333333333334
15,0.8824
16,0.8673333333333333
17,0.8792
18,0.5459577777777778
19,0.8741333333333333
20,0.8761333333333333
21,0.7129444444444445
22,0.8766
23,0.8433333333333334
24,0.8892666666666666
25,0.8684666666666667
26,0.8804
27,0.8716
28,0.4787122222222222
29,0.5322155555555556
30,0.5547377777777778
31,0.8752
32,0.8856666666666667
33,0.8850666666666667
34,0.6878611111111111
35,0.8693333333333333
36,0.8726
37,0.8441333333333333
38,0.5240977777777778
39,0.5077488888888889
40,0.8760666666666667
41,0.8597333333333333
42,0.8722666666666666
43,0.6907333333333333
44,0.8982666666666667
45,0.6579288888888889
