0,0.48119055555555557
1,0.57648
2,0.44712444444444444
3,0.4163677777777778
4,0.5171855555555556
5,0.5909233333333334
6,0.3925572222222222
7,0.5829122222222223
8,0.5716972222222222
9,0.4998633333333333
10,0.5069038888888889
11,0.4724216666666667
12,0.6033255555555556
13,0.44590722222222223
14,0.5223627777777777
15,0.5619777777777778
16,0.5939722222222222
17,0.6034888888888889
18,0.34598111111111113
19,0.59658
20,0.6344683333333333
21,0.4529827777777778
22,0.5876588888888888
23,0.6609472222222222
24,0.6187933333333333
25,0.5687188888888889
26,0.6256322222222223
27,0.5955777777777778
28,0.27498666666666666
29,0.37646444444444443
30,0.3510961111111111
31,0.6462994444444444
32,0.6061294444444445
33,0.535595
34,0.5001605555555556
35,0.6328461111111111
36,0.6549977777777778
37,0.6128455555555555
38,0.2664861111111111
39,0.30365
40,0.6287122222222222
41,0.6097372222222223
42,0.4828355555555556
43,0.5859411111111111
44,0.6247761111111111
45,0.5058322222222222
2,0.006415
