0,0.41406055555555554
1,0.47981111111111113
2,0.37702555555555556
3,0.34711722222222224
4,0.4440527777777778
5,0.500685
6,0.3361188888888889
7,0.49313222222222225
8,0.46834333333333333
9,0.4131
10,0.42077611111111113
11,0.40184
12,0.50857
13,0.3717227777777778
14,0.4370338888888889
15,0.46699722222222223
16,0.48461944444444444
17,0.5114488888888888
18,0.28341555555555553
19,0.498405
20,0.5194583333333334
21,0.3857583333333333
22,0.48922944444444444
23,0.5558316666666666
24,0.5157816666666667
25,0.45805
26,0.5140188888888889
27,0.5062527777777778
28,0.22670166666666666
29,0.3156522222222222
30,0.288265
31,0.5316
32,0.5021761111111112
33,0.4429338888888889
34,0.4075861111111111
35,0.5174433333333334
36,0.5375216666666667
37,0.49863833333333335
38,0.2247661111111111
39,0.2513861111111111
40,0.52872
41,0.50825
42,0.3830633333333333
43,0.47755722222222224
44,0.5275538888888889
45,0.4125405555555556
