fold,sparsity
7,0.5923666666666667
8,0.5786188888888889
0,0.4800388888888889
9,0.5023011111111111
1,0.5901622222222223
10,0.5080444444444444
2,0.4627822222222222
11,0.48121
3,0.41227555555555556
12,0.6043577777777778
4,0.5021433333333334
13,0.4379266666666667
5,0.6007544444444445
14,0.5051255555555556
16,0.5921755555555556
6,0.40506
15,0.5932
25,0.5664322222222222
17,0.6420177777777778
34,0.49566444444444446
43,0.5952711111111111
26,0.6250333333333333
35,0.6268933333333333
18,0.34673333333333334
44,0.6204188888888889
27,0.5899733333333333
19,0.5948644444444444
36,0.7406622222222222
45,0.5379544444444444
28,0.2730311111111111
20,0.6345244444444444
37,0.6512888888888889
29,0.38176444444444446
21,0.4608888888888889
38,0.26277555555555554
30,0.34913333333333335
39,0.3045822222222222
22,0.6067344444444445
31,0.6314477777777778
40,0.6285566666666667
23,0.68465
32,0.5932733333333333
24,0.6358233333333333
41,0.60735
33,0.5171477777777778
42,0.47288444444444444
