fold,sparsity
17,0.46526666666666666
8,0.46986666666666665
0,0.6384866666666666
9,0.5820655555555555
1,0.7596
10,0.7000377777777778
2,0.6930588888888889
11,0.56977
3,0.62242
12,0.7574
13,0.63787
14,0.7112
15,0.7703333333333333
16,0.7312
25,0.7141333333333333
19,0.7369333333333333
4,0.7272
5,0.7624
6,0.6446522222222222
7,0.7203333333333334
18,0.5608066666666667
20,0.7472
21,0.64877
22,0.7460666666666667
23,0.7184
24,0.7492666666666666
26,0.7561333333333333
27,0.6320666666666667
28,0.5210444444444444
29,0.6401133333333333
30,0.5686933333333334
31,0.7302
32,0.7540666666666667
33,0.7358
34,0.6616655555555555
35,0.7410666666666667
36,0.7374
37,0.7529333333333333
38,0.4659111111111111
39,0.55188
40,0.6992666666666667
41,0.7672
42,0.7365333333333334
43,0.7358
44,0.5746
45,0.5495966666666666
