fold,sparsity
7,0.7887622222222223
16,0.8138066666666667
8,0.76586
17,0.7862533333333334
0,0.6496911111111111
9,0.6744677777777778
25,0.73332
18,0.4519622222222222
1,0.8009377777777777
19,0.8009444444444445
10,0.7027055555555556
26,0.8368677777777778
2,0.61689
11,0.6384077777777778
20,0.8378877777777778
27,0.811
3,0.5514788888888889
12,0.7987477777777777
21,0.6010766666666667
4,0.7147422222222222
28,0.3570688888888889
13,0.5942922222222222
29,0.4844277777777778
22,0.7988888888888889
5,0.8018644444444445
30,0.45583555555555555
14,0.6799122222222223
23,0.8744444444444445
31,0.8394966666666667
6,0.5304977777777777
15,0.73311
34,0.6546011111111111
24,0.8319611111111112
32,0.8005788888888888
43,0.7650866666666667
35,0.8308144444444444
44,0.8002566666666666
33,0.7112888888888889
36,0.8623211111111111
45,0.6665088888888889
37,0.7847266666666667
38,0.3531533333333333
39,0.3996355555555556
40,0.8356266666666666
41,0.8204655555555556
42,0.68598
