fold,sparsity
0,0.3601933333333333
18,0.29686
27,0.41073333333333334
9,0.40301
10,0.34786666666666666
1,0.3451133333333333
28,0.26900666666666667
19,0.3468733333333333
11,0.27602666666666664
29,0.22839333333333334
2,0.27488666666666667
20,0.3274
30,0.2602933333333333
12,0.38089
3,0.34508
21,0.5470466666666667
31,0.3439333333333333
13,0.3432133333333333
4,0.36090333333333335
22,0.6115666666666667
5,0.4053
32,0.4187166666666667
14,0.4184866666666667
23,0.41740666666666665
6,0.38538333333333336
15,0.45526333333333335
24,0.4504
33,0.4434766666666667
7,0.27243666666666666
16,0.28109666666666666
25,0.6906866666666667
34,0.4333633333333333
8,0.38961666666666667
17,0.7461333333333333
26,0.7649133333333333
35,0.7717333333333334
36,0.36324666666666666
45,0.40732666666666667
37,0.35773333333333335
44,0.2935333333333333
38,0.24169666666666667
39,0.35893
40,0.33553333333333335
41,0.3520433333333333
42,0.3340266666666667
43,0.32655666666666666
