fold,sparsity
9,0.007253333333333333
18,0.00621
27,0.00424
0,0.0037
10,0.009546666666666667
19,0.007526666666666667
28,0.0038
1,0.005483333333333333
11,0.0036166666666666665
20,0.010763333333333333
29,0.00481
2,0.006406666666666666
12,0.011646666666666666
30,0.012433333333333333
21,0.015053333333333333
3,0.004906666666666667
13,0.004116666666666667
22,0.008133333333333333
31,0.004443333333333333
4,0.0037166666666666667
14,0.007313333333333333
23,0.00208
5,0.008273333333333334
32,0.0029
15,0.00487
24,0.0030666666666666668
6,0.0017233333333333332
33,0.00138
16,0.017996666666666668
25,0.00905
7,0.005316666666666667
34,0.0028866666666666667
17,0.01041
35,0.01256
8,0.00499
26,0.007796666666666667
36,0.00736
45,0.0022433333333333333
37,0.009243333333333333
38,0.005456666666666667
39,0.009296666666666667
40,0.016956666666666665
41,0.015936666666666665
42,0.014986666666666667
43,0.00623
44,0.00624
