fold,sparsity
0,0.5491544444444444
1,0.6962666666666667
2,0.5332372222222223
3,0.5113488888888889
4,0.6396166666666666
5,0.6420666666666667
6,0.4589272222222222
7,0.6066
8,0.6380405555555556
9,0.6314083333333333
10,0.6297333333333334
11,0.5359488888888889
12,0.6688666666666667
13,0.52765
14,0.5792255555555555
15,0.6366666666666667
16,0.6582
17,0.5978944444444444
18,0.3847988888888889
19,0.657
20,0.6779672222222223
21,0.536665
22,0.7101333333333333
23,0.631
24,0.5917333333333333
25,0.5837333333333333
26,0.5964
27,0.6512
28,0.36300666666666664
29,0.45745
30,0.3465666666666667
31,0.6938
32,0.6445333333333333
