fold,sparsity
0,0.0035833333333333333
1,0.006601666666666666
2,0.00673
3,0.0054733333333333335
4,0.003951666666666667
5,0.007898333333333334
6,0.00142
7,0.0056433333333333335
8,0.0051
9,0.007431666666666666
10,0.00946
11,0.003615
12,0.011611666666666666
13,0.003966666666666667
14,0.007413333333333333
15,0.004913333333333333
16,0.018241666666666666
17,0.010446666666666667
18,0.00743
19,0.007838333333333333
20,0.010698333333333334
21,0.014755
22,0.009005
23,0.0021416666666666667
24,0.0028266666666666666
25,0.00912
26,0.00809
27,0.004613333333333333
28,0.004115
29,0.005161666666666667
30,0.012408333333333334
31,0.007196666666666666
32,0.0021466666666666665
33,0.0016883333333333334
34,0.0030433333333333332
35,0.012708333333333334
36,0.007533333333333334
37,0.0091
38,0.005451666666666666
39,0.00952
40,0.017535
41,0.015876666666666667
42,0.014095
43,0.0064533333333333335
44,0.006785
45,0.00345
