fold,sparsity
0,0.6501477777777778
1,0.8014622222222222
2,0.6168444444444444
3,0.55174
4,0.7147677777777778
5,0.8015977777777777
6,0.5305255555555556
7,0.7898388888888889
8,0.7656766666666667
9,0.6748788888888889
10,0.7021988888888889
11,0.6387388888888889
12,0.7991955555555555
13,0.5940144444444444
14,0.6795588888888889
15,0.7329388888888889
16,0.8138033333333333
17,0.7860522222222223
18,0.45170333333333335
19,0.8013155555555556
20,0.8391466666666667
21,0.6008055555555556
22,0.7990388888888889
23,0.8747877777777778
24,0.8319666666666666
25,0.7338277777777777
26,0.8369033333333333
27,0.81111
28,0.3572688888888889
29,0.4847633333333333
30,0.4559522222222222
31,0.8396144444444444
32,0.8009911111111111
33,0.7110355555555555
34,0.6545833333333333
35,0.8304811111111111
36,0.8624677777777778
37,0.7841911111111111
38,0.3532188888888889
39,0.3995722222222222
40,0.8357077777777778
41,0.8202366666666666
42,0.6861388888888889
43,0.7648655555555556
44,0.7992255555555555
45,0.6664655555555555
