fold,sparsity
0,0.0038233333333333335
1,0.006723333333333334
2,0.006633333333333333
3,0.005526666666666667
4,0.003436666666666667
5,0.007316666666666667
6,0.00159
7,0.005406666666666666
8,0.004736666666666667
9,0.007323333333333334
10,0.00855
11,0.00354
12,0.011223333333333333
13,0.004063333333333334
14,0.007593333333333333
15,0.004756666666666667
16,0.01718333333333333
17,0.01012
18,0.007083333333333333
19,0.007556666666666666
20,0.011413333333333333
21,0.014933333333333333
22,0.008466666666666667
23,0.0021233333333333334
24,0.002673333333333333
25,0.00982
26,0.00727
27,0.004456666666666667
28,0.00407
29,0.0053233333333333336
30,0.011813333333333334
31,0.007343333333333334
32,0.002193333333333333
33,0.0016066666666666666
34,0.00297
35,0.01202
36,0.00762
37,0.00915
38,0.005086666666666666
39,0.00908
40,0.016946666666666665
41,0.01627
42,0.01378
43,0.00626
44,0.006466666666666667
45,0.0032433333333333333
