fold,sparsity
0,0.7317303703703704
1,0.8586
2,0.7483737037037037
3,0.7333233333333333
4,0.8797333333333334
5,0.8736
6,0.6596196296296296
7,0.8381333333333333
8,0.8758666666666667
9,0.7792
10,0.8464
11,0.6571166666666667
12,0.8382666666666667
13,0.6290866666666667
14,0.824
15,0.8796
16,0.8671333333333333
17,0.8448
18,0.6123348148148148
19,0.8665333333333334
20,0.8858
21,0.6927425925925926
22,0.8879333333333334
23,0.8485333333333334
24,0.8495333333333334
25,0.8234666666666667
26,0.8616
27,0.8678666666666667
28,0.5306896296296296
29,0.6389407407407407
30,0.6624985185185185
31,0.8704
32,0.8414666666666667
33,0.8657333333333334
34,0.7366574074074074
35,0.8898666666666667
36,0.8713333333333333
37,0.8614666666666667
38,0.5408281481481482
39,0.5720533333333333
40,0.8394
41,0.8448666666666667
42,0.8712
43,0.745
44,0.8682666666666666
45,0.5014081481481482
