fold,sparsity
0,0.6502562962962963
1,0.8008396296296296
2,0.6167422222222222
3,0.5516296296296296
4,0.7149122222222222
5,0.8018092592592593
6,0.5303192592592593
7,0.7889996296296297
8,0.7654374074074074
9,0.6749096296296296
10,0.7029359259259259
11,0.6379462962962963
12,0.7990251851851852
13,0.5943177777777777
14,0.6797525925925926
15,0.7332759259259259
16,0.8138637037037038
17,0.786437037037037
18,0.4517911111111111
19,0.8014351851851852
20,0.8383444444444444
21,0.6008140740740741
22,0.7986444444444445
23,0.87498
24,0.832127037037037
25,0.7333559259259259
26,0.8370748148148148
27,0.8107662962962963
28,0.3572985185185185
29,0.4844911111111111
30,0.45594703703703704
31,0.8391037037037037
32,0.8008829629629629
33,0.7114314814814815
34,0.6546040740740741
35,0.8306503703703704
36,0.8623903703703704
37,0.7845040740740741
38,0.3529996296296296
39,0.39964555555555553
40,0.835987037037037
41,0.8203962962962963
42,0.6862792592592593
43,0.7649737037037037
44,0.7998655555555556
45,0.6665737037037037
