fold,sparsity
0,0.2812222222222222
1,0.28786666666666666
2,0.29635555555555554
3,0.25456222222222225
4,0.39070333333333335
5,0.24126666666666666
6,0.3046088888888889
7,0.27973333333333333
8,0.3964666666666667
9,0.30762
10,0.3660477777777778
11,0.23025555555555555
12,0.46210555555555555
13,0.3830133333333333
14,0.4388522222222222
15,0.32935888888888887
16,0.35633333333333334
17,0.3858
18,0.28974555555555553
19,0.2637333333333333
20,0.33556444444444444
21,0.33888666666666667
22,0.3284
23,0.27438222222222225
24,0.3214622222222222
25,0.3727844444444444
26,0.38066666666666665
27,0.40841444444444447
28,0.2686877777777778
29,0.20531
30,0.22580444444444445
31,0.47362666666666664
32,0.34790777777777776
33,0.39436
34,0.3138077777777778
35,0.49046666666666666
36,0.3410944444444444
37,0.48873333333333335
38,0.3034788888888889
39,0.2810566666666667
40,0.5469333333333334
41,0.6071333333333333
42,0.38763
43,0.3211644444444444
44,0.5111166666666667
45,0.34921111111111114
