fold,sparsity
0,0.0038955555555555558
1,0.006761111111111111
2,0.00672
3,0.005505555555555555
4,0.003588888888888889
5,0.007637777777777778
6,0.0014188888888888888
7,0.005293333333333333
8,0.004901111111111111
9,0.00782111111111111
10,0.009944444444444445
11,0.003491111111111111
12,0.011997777777777777
13,0.004094444444444445
14,0.007434444444444444
15,0.00505
16,0.017712222222222223
17,0.009674444444444444
18,0.0074288888888888885
19,0.007953333333333333
20,0.010922222222222222
21,0.01496111111111111
22,0.00900888888888889
23,0.0020155555555555556
24,0.002967777777777778
25,0.00883
26,0.008254444444444444
27,0.004492222222222222
28,0.004385555555555556
29,0.00498
30,0.012005555555555556
31,0.006866666666666667
32,0.0019522222222222222
33,0.0016
34,0.0029433333333333334
35,0.013197777777777777
36,0.007305555555555556
37,0.008723333333333333
38,0.005362222222222222
39,0.009296666666666667
40,0.017524444444444443
41,0.016378888888888887
42,0.013357777777777777
43,0.006422222222222222
44,0.006672222222222223
45,0.003097777777777778
