fold,sparsity
0,0.4117177777777778
1,0.48150333333333334
2,0.3754
3,0.3535
4,0.4434088888888889
5,0.5155922222222222
6,0.33290888888888887
7,0.49986555555555556
8,0.4797622222222222
9,0.4200288888888889
10,0.4124877777777778
11,0.39732222222222224
12,0.5061344444444444
13,0.37834222222222225
14,0.4343411111111111
15,0.4671855555555556
16,0.49056777777777777
17,0.5021233333333334
18,0.28490444444444446
19,0.49653
20,0.5219255555555555
21,0.3798722222222222
22,0.49249444444444446
23,0.5568233333333333
24,0.5157522222222222
25,0.46440555555555557
26,0.5155555555555555
27,0.4998433333333333
28,0.22720333333333334
29,0.31239222222222224
30,0.2914422222222222
31,0.5274866666666667
32,0.5143355555555555
33,0.44340555555555555
34,0.41216444444444444
35,0.52454
36,0.5417822222222223
37,0.4989
38,0.22884666666666667
39,0.2513488888888889
40,0.5282477777777778
41,0.5110977777777778
42,0.38738333333333336
43,0.47576666666666667
44,0.5357922222222222
45,0.41852555555555554
