fold,sparsity
0,0.7291355555555555
1,0.8706
2,0.7147111111111111
3,0.7402622222222223
4,0.8604666666666667
5,0.8432
6,0.7487244444444444
7,0.9035333333333333
8,0.8448666666666667
9,0.7822666666666667
10,0.7312666666666666
11,0.7516333333333334
12,0.8791333333333333
13,0.7031866666666666
14,0.8214666666666667
15,0.8476666666666667
16,0.8846
17,0.8658
18,0.6084155555555556
19,0.8768666666666667
20,0.8779333333333333
21,0.7308311111111111
22,0.8620666666666666
23,0.8402
24,0.8692
25,0.8512666666666666
26,0.8765333333333334
27,0.8619333333333333
28,0.5098622222222222
29,0.61476
30,0.6180955555555555
31,0.863
32,0.8418666666666667
33,0.8462
34,0.7261577777777778
35,0.8238
36,0.8896666666666667
37,0.8457333333333333
38,0.4947488888888889
39,0.6547355555555555
40,0.8742
41,0.8672666666666666
42,0.8642
43,0.7060666666666666
44,0.793
45,0.7458111111111111
