fold,sparsity
0,0.00384
1,0.00636
2,0.006983333333333334
3,0.00535
4,0.003523333333333333
5,0.00759
6,0.0014633333333333334
7,0.005513333333333334
8,0.0046366666666666665
9,0.00729
10,0.009876666666666667
11,0.00329
12,0.011866666666666666
13,0.003916666666666666
14,0.00714
15,0.004746666666666666
16,0.017486666666666668
17,0.010196666666666666
18,0.00694
19,0.007526666666666667
20,0.010936666666666667
21,0.014873333333333334
22,0.008486666666666667
23,0.0022933333333333334
24,0.00294
25,0.009183333333333333
26,0.008713333333333333
27,0.004773333333333333
28,0.004333333333333333
29,0.005226666666666667
30,0.01182
31,0.007346666666666666
32,0.002033333333333333
33,0.0017666666666666666
34,0.00286
35,0.012636666666666666
36,0.007643333333333334
37,0.008826666666666667
38,0.00538
39,0.009873333333333333
40,0.01704666666666667
41,0.015616666666666666
42,0.01334
43,0.006343333333333334
44,0.00599
45,0.0032833333333333334
