fold,sparsity
0,0.5062
1,0.6439333333333334
2,0.48711777777777776
3,0.4227522222222222
4,0.6356
5,0.6572666666666667
6,0.5026177777777778
7,0.6602433333333333
8,0.6832
9,0.6271333333333333
10,0.6562
11,0.5770755555555556
12,0.6725333333333333
13,0.5339722222222222
14,0.6257333333333334
15,0.5951333333333333
16,0.6737333333333333
17,0.6584666666666666
18,0.3569333333333333
19,0.6535333333333333
20,0.631
21,0.4867255555555556
22,0.6654666666666667
23,0.6766
24,0.6496
25,0.6064666666666667
26,0.6862666666666667
27,0.6519333333333334
28,0.38236444444444445
29,0.38547
30,0.36532444444444445
31,0.63926
32,0.6875333333333333
33,0.5944666666666667
34,0.5656611111111111
35,0.6358711111111112
36,0.6566
37,0.6560666666666667
38,0.3674822222222222
39,0.34415444444444443
40,0.7067333333333333
41,0.6946
42,0.6428666666666667
43,0.6323333333333333
44,0.6574666666666666
45,0.5672666666666667
