fold,sparsity
0,0.4907288888888889
1,0.5890544444444444
2,0.46126333333333336
3,0.4091577777777778
4,0.5200777777777777
5,0.5982455555555556
6,0.4014022222222222
7,0.5909266666666667
8,0.5718444444444445
9,0.50004
10,0.5025355555555555
11,0.48676
12,0.5986066666666666
13,0.4431922222222222
14,0.5146755555555556
15,0.5472144444444444
16,0.6084677777777778
17,0.5948688888888889
18,0.3418411111111111
19,0.6025211111111111
20,0.6485255555555556
21,0.45257888888888886
22,0.59823
23,0.6837611111111112
24,0.6331977777777777
25,0.5711422222222222
26,0.6276233333333333
27,0.5968722222222222
28,0.27526666666666666
29,0.37871
30,0.3476066666666667
31,0.63964
32,0.6101733333333333
33,0.5124222222222222
34,0.49218555555555554
35,0.6513344444444444
36,0.6546288888888889
37,0.6171866666666667
38,0.27236
39,0.30139222222222223
40,0.6267433333333333
41,0.6061555555555556
42,0.4773233333333333
43,0.5818844444444444
44,0.6190744444444445
45,0.5134688888888889
