fold,sparsity
0,0.41844
1,0.48669222222222225
2,0.37672
3,0.34803555555555554
4,0.4467333333333333
5,0.5071655555555555
6,0.33701888888888887
7,0.4925311111111111
8,0.48274666666666666
9,0.43015555555555557
10,0.43142
11,0.39332333333333336
12,0.5017877777777778
13,0.38151111111111113
14,0.43724444444444444
15,0.4766022222222222
16,0.4878577777777778
17,0.5106522222222222
18,0.2873811111111111
19,0.50166
20,0.5282377777777778
21,0.3841088888888889
22,0.5016211111111111
23,0.5590544444444444
24,0.5236433333333333
25,0.4643277777777778
26,0.5215677777777777
27,0.50276
28,0.23042333333333334
29,0.3123166666666667
30,0.2932355555555556
31,0.5302077777777777
32,0.4983911111111111
33,0.4453611111111111
34,0.41487
35,0.53027
36,0.5511666666666667
37,0.4971555555555556
38,0.22712555555555555
39,0.2514
40,0.51656
41,0.5107811111111111
42,0.39598333333333335
43,0.4677544444444444
44,0.5242511111111111
45,0.41519222222222224
