fold,sparsity
0,0.4999711111111111
1,0.6133388888888889
2,0.46607
3,0.40395888888888887
4,0.5268
5,0.62237
6,0.40249111111111113
7,0.6076777777777778
8,0.5823955555555556
9,0.5113988888888888
10,0.5230166666666667
11,0.4788233333333333
12,0.6151288888888888
13,0.4510711111111111
14,0.5166411111111111
15,0.5614711111111111
16,0.6087244444444444
17,0.6037466666666667
18,0.35103666666666666
19,0.6079555555555556
20,0.6444011111111111
21,0.45187777777777777
22,0.6097288888888889
23,0.6886
24,0.6281622222222222
25,0.5739166666666666
26,0.6368355555555556
27,0.6054644444444445
28,0.27919666666666665
29,0.3807466666666667
30,0.35174222222222223
31,0.6307811111111111
32,0.6142411111111111
33,0.5316944444444445
34,0.5008244444444444
35,0.62301
36,0.6541977777777778
37,0.5985633333333333
38,0.2731588888888889
39,0.3048033333333333
40,0.6252333333333333
41,0.6232666666666666
42,0.48495444444444447
43,0.5785211111111112
44,0.61715
45,0.5174255555555556
