fold,sparsity
0,0.038239444444444444
1,0.058445555555555556
2,0.04544722222222222
3,0.05616
4,0.035188333333333335
5,0.06458111111111112
6,0.033381666666666664
7,0.05357055555555556
8,0.051144444444444444
9,0.07641444444444444
10,0.06073888888888889
11,0.043110555555555555
12,0.07223833333333333
13,0.038019444444444446
14,0.0691911111111111
15,0.04128833333333334
16,0.09978333333333333
17,0.10028111111111111
18,0.0694811111111111
19,0.06643055555555556
20,0.11351833333333333
21,0.084975
22,0.06476777777777777
23,0.038872222222222225
24,0.04715333333333333
25,0.10208277777777777
26,0.08615055555555555
27,0.054592777777777775
28,0.024920555555555557
29,0.052956666666666666
30,0.06922444444444445
31,0.08232
32,0.06745777777777778
33,0.035535
34,0.033300555555555555
35,0.12597
36,0.09053277777777778
37,0.10251
38,0.03741
39,0.06587944444444445
40,0.10861777777777777
41,0.11716555555555555
42,0.11633055555555556
43,0.10432944444444445
44,0.06843222222222223
45,0.06906222222222222
