fold,sparsity
0,0.7273875925925926
1,0.8563333333333333
2,0.7420740740740741
3,0.7362888888888889
4,0.8757333333333334
5,0.8890666666666667
6,0.7306416666666666
7,0.8775333333333334
8,0.8914
9,0.8287333333333333
10,0.8648666666666667
11,0.7549018518518519
12,0.8824
13,0.7523044444444444
14,0.8614666666666667
15,0.8812666666666666
16,0.8690666666666667
17,0.8992666666666667
18,0.6058444444444444
19,0.8812666666666666
20,0.8785333333333334
21,0.7401455555555555
22,0.8711333333333333
23,0.854
24,0.8388
25,0.8303333333333334
26,0.8709333333333333
27,0.8594
28,0.5301725925925926
29,0.5889981481481481
30,0.6144237037037037
31,0.8922666666666667
32,0.8671333333333333
33,0.8437333333333333
34,0.7284327777777778
35,0.865
36,0.8549333333333333
37,0.8718
38,0.5787681481481481
39,0.6271025925925926
40,0.8652666666666666
41,0.8558666666666667
42,0.863
43,0.8444666666666667
44,0.7064
45,0.5758111111111112
