fold,sparsity
0,0.3336072222222222
1,0.35111444444444445
2,0.40552944444444444
3,0.4053038888888889
4,0.43417833333333333
5,0.4282838888888889
6,0.3631372222222222
7,0.24449666666666667
8,0.3071333333333333
9,0.29608666666666666
10,0.44071444444444446
11,0.31571444444444446
12,0.5033522222222222
13,0.4211377777777778
14,0.46193555555555554
15,0.3354077777777778
16,0.4105333333333333
17,0.36966666666666664
18,0.2665766666666667
19,0.39891611111111114
20,0.47607
21,0.31006055555555556
22,0.2728
23,0.37794777777777777
24,0.378255
25,0.43670722222222225
26,0.3376
27,0.3792583333333333
28,0.20400833333333335
29,0.2934038888888889
30,0.23003555555555555
31,0.3198666666666667
32,0.37
33,0.2933016666666667
34,0.3658661111111111
35,0.4892666666666667
36,0.397
37,0.4435188888888889
38,0.225595
39,0.22442333333333334
40,0.3106744444444444
41,0.4388666666666667
42,0.3212
43,0.38423722222222223
44,0.3973161111111111
45,0.448555
