fold,sparsity
0,0.5515237037037037
1,0.6545333333333333
2,0.517750925925926
3,0.48003296296296294
4,0.5784
5,0.7028666666666666
6,0.46649259259259257
7,0.6666
8,0.7105333333333334
9,0.608
10,0.6358666666666667
11,0.5470075925925926
12,0.694
13,0.4976798148148148
14,0.6060659259259259
15,0.6282666666666666
16,0.6693333333333333
17,0.6396
18,0.41560185185185183
19,0.6575333333333333
20,0.6527475925925926
21,0.49183685185185183
22,0.666
23,0.6678
24,0.6318666666666667
25,0.5864
26,0.6244666666666666
27,0.6443333333333333
28,0.3974185185185185
29,0.4057311111111111
30,0.3758255555555556
31,0.6446112962962963
32,0.656
33,0.583
34,0.5622596296296296
35,0.628
36,0.7239333333333333
37,0.6716
38,0.3691474074074074
39,0.4037811111111111
40,0.6592
41,0.6490666666666667
42,0.6905309259259259
43,0.6393333333333333
44,0.665244074074074
45,0.5408559259259259
