fold,sparsity
0,0.0038955555555555558
1,0.0064466666666666665
2,0.006573333333333333
3,0.005656666666666667
4,0.003648888888888889
5,0.007512222222222222
6,0.00151
7,0.005382222222222222
8,0.005006666666666667
9,0.007203333333333333
10,0.009707777777777777
11,0.00351
12,0.011444444444444445
13,0.004083333333333333
14,0.007555555555555556
15,0.005187777777777778
16,0.01755
17,0.010627777777777778
18,0.007233333333333333
19,0.007714444444444445
20,0.010901111111111111
21,0.014808888888888889
22,0.008693333333333334
23,0.002238888888888889
24,0.0032
25,0.009257777777777778
26,0.008514444444444444
27,0.0044466666666666665
28,0.004334444444444445
29,0.004987777777777778
30,0.012096666666666667
31,0.007098888888888889
32,0.0020544444444444442
33,0.00163
34,0.0028755555555555557
35,0.013047777777777778
36,0.0073
37,0.008851111111111112
38,0.005568888888888889
39,0.009262222222222222
40,0.01737
41,0.016161111111111112
42,0.013452222222222223
43,0.006447777777777778
44,0.0066122222222222225
45,0.0032222222222222222
