0,0.6911333333333334
1,0.7316666666666667
2,0.6563333333333333
3,0.6402622222222222
4,0.7543333333333333
5,0.7558666666666667
6,0.636
7,0.7466
8,0.7609333333333334
9,0.7072666666666667
10,0.7152666666666667
11,0.6529072222222222
12,0.7441333333333333
13,0.6711333333333334
14,0.7006666666666667
15,0.7088
16,0.7596666666666667
17,0.7398666666666667
18,0.64022
19,0.7295333333333334
20,0.7208666666666667
21,0.6669072222222222
22,0.73
23,0.7142666666666667
24,0.7478666666666667
25,0.7144666666666667
26,0.7350666666666666
27,0.7438
28,0.5628477777777777
29,0.5980666666666666
30,0.6946433333333333
31,0.7545333333333333
32,0.7497333333333334
33,0.7184666666666667
34,0.639
35,0.7452666666666666
36,0.7036666666666667
37,0.7292666666666666
38,0.49861555555555553
39,0.61342
40,0.7703333333333333
41,0.7397333333333334
42,0.7430666666666667
43,0.743
44,0.7471333333333333
45,0.682125
