0,0.370665
1,0.28135666666666664
2,0.25626
3,0.29495333333333335
4,0.5173333333333333
5,0.38999333333333336
6,0.25180833333333336
7,0.404755
8,0.4147766666666667
9,0.31213
10,0.2967166666666667
11,0.274535
12,0.4202666666666667
13,0.40155833333333335
14,0.38251
15,0.26463333333333333
16,0.33286666666666664
17,0.4706666666666667
18,0.24873833333333334
19,0.49868
20,0.3641666666666667
21,0.30037
22,0.33383666666666667
23,0.43507833333333334
24,0.34286666666666665
25,0.2650533333333333
26,0.38655833333333334
27,0.52655
28,0.30727
29,0.22277333333333332
30,0.26951
31,0.3389316666666667
32,0.436685
33,0.38786166666666666
34,0.2773366666666667
35,0.5351333333333333
36,0.3528483333333333
37,0.336535
38,0.3268783333333333
39,0.2932
40,0.39897166666666667
41,0.3992983333333333
42,0.46513333333333334
43,0.34412333333333334
44,0.427885
45,0.40289
