fold,sparsity
0,0.41431555555555555
1,0.4811066666666667
2,0.3816394444444444
3,0.344245
4,0.45043666666666665
5,0.5064005555555555
6,0.33491166666666666
7,0.49703166666666665
8,0.4829561111111111
9,0.42262055555555555
10,0.4226622222222222
11,0.39639111111111114
12,0.5103555555555556
13,0.3764927777777778
14,0.42833944444444444
15,0.46540944444444443
16,0.4821783333333333
17,0.5111238888888889
18,0.2905261111111111
19,0.5031411111111112
20,0.5293422222222223
21,0.38537777777777776
22,0.49388611111111114
23,0.5606805555555555
24,0.5179811111111111
25,0.46760722222222223
26,0.5243322222222222
27,0.505695
28,0.2316227777777778
29,0.31115166666666666
30,0.28903555555555555
31,0.5403888888888889
