fold,sparsity
0,0.0036133333333333334
1,0.006293333333333333
2,0.0069166666666666664
3,0.005373333333333333
4,0.00368
5,0.00745
6,0.0014333333333333333
7,0.0054733333333333335
8,0.004853333333333334
9,0.007416666666666667
10,0.009553333333333334
11,0.0033033333333333335
12,0.011773333333333334
13,0.00404
14,0.00743
15,0.004866666666666667
16,0.017916666666666668
17,0.010243333333333333
18,0.006813333333333334
19,0.007486666666666667
20,0.011383333333333334
21,0.01471
22,0.008016666666666667
23,0.002203333333333333
24,0.0030633333333333333
25,0.00866
26,0.007796666666666667
27,0.004753333333333333
28,0.00398
29,0.005206666666666667
30,0.01201
31,0.00734
32,0.0019833333333333335
33,0.00167
34,0.002916666666666667
35,0.012263333333333333
36,0.007543333333333333
37,0.009333333333333334
38,0.005613333333333333
39,0.009056666666666666
40,0.01765
41,0.01669
42,0.01456
43,0.006673333333333333
44,0.006563333333333333
45,0.00322
