fold,sparsity
0,0.4849833333333333
1,0.5847733333333334
2,0.4388961111111111
3,0.41357944444444444
4,0.5008994444444445
5,0.6040627777777777
6,0.3899311111111111
7,0.5788194444444444
8,0.5596516666666667
9,0.5064933333333334
10,0.49938
11,0.4687077777777778
12,0.5995694444444445
13,0.43191111111111113
14,0.5071466666666666
15,0.5341933333333333
16,0.6221977777777777
17,0.5960088888888889
18,0.3452461111111111
19,0.5983866666666666
20,0.6322077777777778
21,0.4438538888888889
22,0.5861161111111111
23,0.6749627777777778
24,0.6194033333333333
25,0.5662966666666667
26,0.6271444444444444
27,0.5944383333333333
28,0.2773388888888889
29,0.38040722222222223
30,0.35261055555555554
31,0.6395594444444445
32,0.6021011111111111
33,0.5135783333333334
34,0.49271611111111113
35,0.6343377777777778
36,0.6748416666666667
37,0.6115822222222222
38,0.2637988888888889
39,0.29862055555555556
40,0.6039727777777778
41,0.6020572222222222
42,0.4751661111111111
43,0.5931288888888889
44,0.6259194444444445
45,0.5201488888888889
